timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1744392,2.6,9.8,1.0,0.1,-0.2,-0.3
1744905,0.6,8.8,1.0,-0.4,-0.1,-0.2
1745535,0.7,9.3,2.2,-0.4,-0.1,-0.0
1746165,1.3,8.8,3.4,-0.09999999999999998,-0.1,0.1
1746705,2.8,10.1,0.4,0.2,-0.1,-1.3877787807814457e-17
1747344,3.3,11.6,0.3,0.5,-0.1,-0.10000000000000003
1747944,1.6,9.75,1.5,0.8,-0.2,-0.2
1748504,1.1,7.9,2.5,0.2,-0.1,-0.04999999999999999
1749174,2.2,10.3,1.7999999999999998,0.4,-0.1,0.1
1749735,2.0,11.2,1.0999999999999999,0.2,-0.1,-0.0
1750455,1.8,9.7,0.4,-0.04999999999999999,-0.1,-0.1
1751115,1.6,9.0,1.6,-0.3,-0.1,-0.1
1751804,1.7,9.4,5.3,0.0,-0.15000000000000002,-0.1
1752405,1.7,8.8,3.45,-0.26666666666666666,-0.2,0.1
1752974,2.5,9.8,1.6,-0.5333333333333333,-0.1,0.1
1753544,3.3,9.6,1.2,-0.8,0.1,0.05
1754184,1.8,8.1,2.25,-0.55,-0.3,-0.0
1754834,1.4,10.8,3.3,-0.3,0.0,-0.02
1755534,2.0,10.55,2.6,-0.09999999999999998,-0.1,-0.04
1756224,2.8,10.3,2.6,0.1,-0.2,-0.06
1756884,1.9,10.26,2.0,0.5,-0.2,-0.08
1757484,0.4,10.22,1.2,-0.8,-0.1,-0.1
1758074,2.4,10.18,1.6,0.0,-0.0,0.1
1758645,3.3,10.14,-3.4,0.35,-0.2,0.1
1759275,2.2,10.1,-0.6,0.7,-0.2,-0.3
1759875,0.9,9.3,0.7666666666666665,0.8,-0.25,-0.1
1760594,1.6,8.5,2.133333333333333,0.9,-0.3,-0.0
1761165,2.3,9.3,3.5,-0.2,-0.25,0.0
1761855,2.0,12.1,-0.3,0.04999999999999999,-0.2,0.0
1762514,1.7,9.7,0.9,0.3,-0.2,-0.2
1763264,1.4,9.0,2.45,0.2,-0.2,0.0
1763924,1.1,8.3,4.0,0.1,-0.0,-0.1
1764525,1.9000000000000001,10.2,2.0,-0.1,0.0,-0.07500000000000001
1765224,2.7,10.9,1.6,-0.3,0.0,-0.05
1765854,1.8,9.4,1.2,0.4000000000000001,-0.03333333333333333,-0.025
1766534,1.5,9.350000000000001,1.3,1.1,-0.06666666666666667,0.0
1767134,1.9,9.3,2.8,0.1,-0.1,-0.06666666666666667
1767804,3.9,10.0,1.15,0.3,-0.1,-0.13333333333333333
1768434,3.5,11.2,-0.5,-0.2,-0.1,-0.2
1768995,1.9,10.1,2.3,0.6499999999999999,-0.1,-0.2
1769655,1.85,9.4,3.3,1.5,0.05000000000000002,-0.2
1770304,1.8,9.8,4.3,1.0,0.2,-0.2
1770855,1.9000000000000001,10.1,3.3,0.5,-0.1,0.1
1771455,2.0,10.3,1.15,0.4,0.0,0.1
1772084,2.1,9.2,-1.0,-0.7,0.1,0.03333333333333334
1772665,2.1,9.9,-0.5,0.1,-0.2,-0.033333333333333326
1773354,1.7,9.3,0.5,0.1,-0.1,-0.1
1773975,0.7,8.7,0.8,0.1,-0.0,-0.0
1774605,1.95,12.0,1.1,0.3,-0.0,0.05
1775304,3.2,3.1,-8.1,3.3,-0.2,0.1
1775804,3.6,-7.0,-7.9,1.2,-0.3,-0.4
1776344,4.1,-7.7,-5.5,0.1,-0.3,-0.4
1776914,6.9,-4.1,-5.8,0.1,-0.3,-0.4
